成交单价（元）,成交金额（万元）,经度,纬度,到市中心距离_km,城市编码,区域编码,面积（m²）,室数,厅数,卫数,总房间数,每室面积,总楼层数,当前楼层估算,楼层比例,朝向评分,房龄,建筑年份_数值,小区面积_数值,小区户数_数值,容积率_数值,绿化率_数值,物业费_数值,成交年份,成交月份,成交季度,name,城市,area,address
6498,80.0,117.05367981623812,39.38413754694379,80.0382322774369,0,191,123.13,3.0,2.0,,5.0,41.04333333333333,6.0,6.0,1.0,4.0,28.0,1997.0,60000.0,950.0,1.6,30.0,0.5,2025,2,1,商业公寓,天津,武清,武清-杨村-泉州北路
6372,65.5,117.05367981623812,39.38413754694379,80.0382322774369,0,191,102.8,3.0,2.0,,5.0,34.266666666666666,6.0,6.0,1.0,4.0,28.0,1997.0,60000.0,950.0,1.6,30.0,0.5,2025,2,1,商业公寓,天津,武清,武清-杨村-泉州北路
6831,70.0,117.05367981623812,39.38413754694379,80.0382322774369,0,191,102.48,3.0,2.0,,5.0,34.160000000000004,5.0,5.0,1.0,4.0,28.0,1997.0,60000.0,950.0,1.6,30.0,0.5,2024,12,4,商业公寓,天津,武清,武清-杨村-泉州北路
6652,85.0,117.05367981623812,39.38413754694379,80.0382322774369,0,191,127.8,3.0,2.0,,5.0,42.6,6.0,6.0,1.0,4.0,28.0,1997.0,60000.0,950.0,1.6,30.0,0.5,2024,10,4,商业公寓,天津,武清,武清-杨村-泉州北路
5965,68.0,117.06690222561888,39.37069710984592,81.9047746612527,0,191,114.0,3.0,2.0,,5.0,38.0,6.0,6.0,1.0,4.0,26.0,1999.0,60000.0,950.0,1.8,20.0,0.6,2024,7,3,团结西里,天津,武清,武清-杨村-团结路
24626,213.5,117.18106067570562,39.086467573794366,112.58141547381214,0,213,86.7,3.0,1.0,,4.0,28.900000000000002,5.0,5.0,1.0,4.0,41.0,1984.0,37510.0,682.0,1.7,20.0,0.5,2025,2,1,紫金北里,天津,河西,河西-天塔-环湖中路
23157,158.0,117.18106067570562,39.086467573794366,112.58141547381214,0,213,68.23,2.0,1.0,,3.0,34.115,12.0,12.0,1.0,5.0,41.0,1984.0,37510.0,682.0,1.7,20.0,0.5,2025,1,1,紫金北里,天津,河西,河西-天塔-环湖中路
27458,231.0,117.18106067570562,39.086467573794366,112.58141547381214,0,213,84.13,3.0,1.0,,4.0,28.043333333333333,4.0,4.0,1.0,4.0,41.0,1984.0,37510.0,682.0,1.7,20.0,0.5,2024,11,4,紫金北里,天津,河西,河西-天塔-环湖中路
37371,320.0,117.18106067570562,39.086467573794366,112.58141547381214,0,213,85.63,3.0,1.0,,4.0,28.543333333333333,5.0,5.0,1.0,4.0,41.0,1984.0,37510.0,682.0,1.7,20.0,0.5,2024,10,4,紫金北里,天津,河西,河西-天塔-环湖中路
28614,252.0,117.18106067570562,39.086467573794366,112.58141547381214,0,213,88.07,3.0,1.0,,4.0,29.356666666666666,4.0,4.0,1.0,4.0,41.0,1984.0,37510.0,682.0,1.7,20.0,0.5,2024,9,3,紫金北里,天津,河西,河西-天塔-环湖中路
33680,292.0,117.18106067570562,39.086467573794366,112.58141547381214,0,213,86.7,3.0,1.0,,4.0,28.900000000000002,4.0,4.0,1.0,4.0,41.0,1984.0,37510.0,682.0,1.7,20.0,0.5,2024,6,2,紫金北里,天津,河西,河西-天塔-环湖中路
22642,134.7,117.25184529276758,39.05749911692654,118.8114262555114,0,213,59.47,2.0,1.0,,3.0,29.735,5.0,5.0,1.0,4.0,37.0,1988.0,36478.0,368.0,1.8,18.0,0.8,2025,4,2,松江里,天津,河西,河西-小海地-双水道
18871,135.6,117.25184529276758,39.05749911692654,118.8114262555114,0,213,71.86,2.0,1.0,,3.0,35.93,6.0,6.0,1.0,4.0,37.0,1988.0,36478.0,368.0,1.8,18.0,0.8,2025,3,1,松江里,天津,河西,河西-小海地-双水道
21172,124.0,117.25184529276758,39.05749911692654,118.8114262555114,0,213,58.57,2.0,1.0,,3.0,29.285,6.0,6.0,1.0,5.0,37.0,1988.0,36478.0,368.0,1.8,18.0,0.8,2025,3,1,松江里,天津,河西,河西-小海地-双水道
17016,37.4,117.25184529276758,39.05749911692654,118.8114262555114,0,213,21.98,1.0,1.0,,1.0,21.98,5.0,5.0,1.0,1.0,37.0,1988.0,36478.0,368.0,1.8,18.0,0.8,2025,3,1,松江里,天津,河西,河西-小海地-双水道
26748,132.0,117.25184529276758,39.05749911692654,118.8114262555114,0,213,49.35,2.0,1.0,,3.0,24.675,5.0,5.0,1.0,4.0,37.0,1988.0,36478.0,368.0,1.8,18.0,0.8,2025,2,1,松江里,天津,河西,河西-小海地-双水道
20783,102.5,117.25184529276758,39.05749911692654,118.8114262555114,0,213,49.32,2.0,1.0,,3.0,24.66,5.0,5.0,1.0,4.0,37.0,1988.0,36478.0,368.0,1.8,18.0,0.8,2025,2,1,松江里,天津,河西,河西-小海地-双水道
27882,146.6,117.25184529276758,39.05749911692654,118.8114262555114,0,213,52.58,2.0,1.0,,3.0,26.29,5.0,5.0,1.0,4.0,37.0,1988.0,36478.0,368.0,1.8,18.0,0.8,2025,2,1,松江里,天津,河西,河西-小海地-双水道
22408,132.0,117.25184529276758,39.05749911692654,118.8114262555114,0,213,58.91,2.0,1.0,,3.0,29.455,5.0,5.0,1.0,4.0,37.0,1988.0,36478.0,368.0,1.8,18.0,0.8,2025,1,1,松江里,天津,河西,河西-小海地-双水道
15469,34.0,117.25184529276758,39.05749911692654,118.8114262555114,0,213,21.98,1.0,1.0,,1.0,21.98,5.0,5.0,1.0,1.0,37.0,1988.0,36478.0,368.0,1.8,18.0,0.8,2024,11,4,松江里,天津,河西,河西-小海地-双水道
29033,169.0,117.25184529276758,39.05749911692654,118.8114262555114,0,213,58.21,2.0,1.0,,3.0,29.105,5.0,5.0,1.0,3.0,37.0,1988.0,36478.0,368.0,1.8,18.0,0.8,2024,11,4,松江里,天津,河西,河西-小海地-双水道
18330,90.0,117.25184529276758,39.05749911692654,118.8114262555114,0,213,49.1,2.0,1.0,,3.0,24.55,5.0,5.0,1.0,3.0,37.0,1988.0,36478.0,368.0,1.8,18.0,0.8,2024,11,4,松江里,天津,河西,河西-小海地-双水道
23200,91.8,117.25184529276758,39.05749911692654,118.8114262555114,0,213,39.57,1.0,1.0,,2.0,39.57,6.0,6.0,1.0,3.0,37.0,1988.0,36478.0,368.0,1.8,18.0,0.8,2024,10,4,松江里,天津,河西,河西-小海地-双水道
16918,100.0,117.25184529276758,39.05749911692654,118.8114262555114,0,213,59.11,2.0,1.0,,3.0,29.555,6.0,6.0,1.0,2.0,37.0,1988.0,36478.0,368.0,1.8,18.0,0.8,2024,10,4,松江里,天津,河西,河西-小海地-双水道
24033,118.0,117.25184529276758,39.05749911692654,118.8114262555114,0,213,49.1,2.0,1.0,,3.0,24.55,5.0,5.0,1.0,3.0,37.0,1988.0,36478.0,368.0,1.8,18.0,0.8,2024,10,4,松江里,天津,河西,河西-小海地-双水道
23307,120.8,117.25184529276758,39.05749911692654,118.8114262555114,0,213,51.83,2.0,1.0,,3.0,25.915,5.0,5.0,1.0,4.0,37.0,1988.0,36478.0,368.0,1.8,18.0,0.8,2024,9,3,松江里,天津,河西,河西-小海地-双水道
21616,72.5,117.25184529276758,39.05749911692654,118.8114262555114,0,213,33.54,2.0,1.0,,3.0,16.77,5.0,5.0,1.0,3.0,37.0,1988.0,36478.0,368.0,1.8,18.0,0.8,2024,9,3,松江里,天津,河西,河西-小海地-双水道
22878,121.0,117.25184529276758,39.05749911692654,118.8114262555114,0,213,52.89,2.0,1.0,,3.0,26.445,5.0,5.0,1.0,3.0,37.0,1988.0,36478.0,368.0,1.8,18.0,0.8,2024,8,3,松江里,天津,河西,河西-小海地-双水道
20694,121.2,117.25184529276758,39.05749911692654,118.8114262555114,0,213,58.57,2.0,1.0,,3.0,29.285,6.0,6.0,1.0,5.0,37.0,1988.0,36478.0,368.0,1.8,18.0,0.8,2024,7,3,松江里,天津,河西,河西-小海地-双水道
27980,146.5,117.25184529276758,39.05749911692654,118.8114262555114,0,213,52.36,2.0,1.0,,3.0,26.18,5.0,5.0,1.0,4.0,37.0,1988.0,36478.0,368.0,1.8,18.0,0.8,2024,6,2,松江里,天津,河西,河西-小海地-双水道
19415,112.0,117.25184529276758,39.05749911692654,118.8114262555114,0,213,57.69,2.0,1.0,,3.0,28.845,5.0,5.0,1.0,4.0,37.0,1988.0,36478.0,368.0,1.8,18.0,0.8,2024,5,2,松江里,天津,河西,河西-小海地-双水道
24284,51.7,117.25184529276758,39.05749911692654,118.8114262555114,0,213,21.29,1.0,1.0,,1.0,21.29,5.0,5.0,1.0,3.0,37.0,1988.0,36478.0,368.0,1.8,18.0,0.8,2024,5,2,松江里,天津,河西,河西-小海地-双水道
12847,94.5,117.18115569220753,39.06886063397169,114.17808052884774,0,213,73.56,2.0,1.0,,3.0,36.78,6.0,6.0,1.0,4.0,31.0,1994.0,60000.0,950.0,2.2,20.0,0.1,2025,4,2,津淄里,天津,河西,河西-天塔-黑牛城道
12371,91.0,117.18115569220753,39.06886063397169,114.17808052884774,0,213,73.56,2.0,1.0,,3.0,36.78,6.0,6.0,1.0,3.0,31.0,1994.0,60000.0,950.0,2.2,20.0,0.1,2025,4,2,津淄里,天津,河西,河西-天塔-黑牛城道
16238,126.0,117.18115569220753,39.06886063397169,114.17808052884774,0,213,77.6,2.0,1.0,,3.0,38.8,6.0,6.0,1.0,4.0,31.0,1994.0,60000.0,950.0,2.2,20.0,0.1,2025,3,1,津淄里,天津,河西,河西-天塔-黑牛城道
5175,41.0,117.07484187842954,39.389481238082745,80.87835263129502,0,191,79.23,2.0,1.0,,3.0,39.615,4.0,4.0,1.0,4.0,26.0,1999.0,60000.0,950.0,1.8,20.0,0.5,2024,8,3,新丽公寓,天津,武清,武清-杨村-工贸大街
5205,65.0,117.07484187842954,39.389481238082745,80.87835263129502,0,191,124.89,3.0,2.0,,5.0,41.63,6.0,6.0,1.0,4.0,26.0,1999.0,60000.0,950.0,1.8,20.0,0.5,2024,7,3,新丽公寓,天津,武清,武清-杨村-工贸大街
25127,144.0,117.22084849101644,39.081406485366536,115.07604468076558,0,213,57.31,2.0,1.0,,3.0,28.655,6.0,6.0,1.0,4.0,27.0,1998.0,60000.0,950.0,1.8,22.0,1.0,2025,4,2,澧新里,天津,河西,河西-尖山-澧水道
21935,95.0,117.22084849101644,39.081406485366536,115.07604468076558,0,213,43.31,1.0,1.0,,2.0,43.31,6.0,6.0,1.0,3.0,27.0,1998.0,60000.0,950.0,1.8,22.0,1.0,2025,4,2,澧新里,天津,河西,河西-尖山-澧水道
25301,145.0,117.22084849101644,39.081406485366536,115.07604468076558,0,213,57.31,2.0,1.0,,3.0,28.655,6.0,6.0,1.0,4.0,27.0,1998.0,60000.0,950.0,1.8,22.0,1.0,2025,3,1,澧新里,天津,河西,河西-尖山-澧水道
24255,139.0,117.22084849101644,39.081406485366536,115.07604468076558,0,213,57.31,2.0,1.0,,3.0,28.655,6.0,6.0,1.0,4.0,27.0,1998.0,60000.0,950.0,1.8,22.0,1.0,2025,3,1,澧新里,天津,河西,河西-尖山-澧水道
19518,131.0,117.22084849101644,39.081406485366536,115.07604468076558,0,213,67.12,2.0,1.0,,3.0,33.56,6.0,6.0,1.0,3.0,27.0,1998.0,60000.0,950.0,1.8,22.0,1.0,2025,3,1,澧新里,天津,河西,河西-尖山-澧水道
16809,81.0,117.22084849101644,39.081406485366536,115.07604468076558,0,213,48.19,1.0,1.0,,2.0,48.19,6.0,6.0,1.0,4.0,27.0,1998.0,60000.0,950.0,1.8,22.0,1.0,2025,2,1,澧新里,天津,河西,河西-尖山-澧水道
19283,89.8,117.22084849101644,39.081406485366536,115.07604468076558,0,213,46.57,2.0,1.0,,3.0,23.285,6.0,6.0,1.0,3.0,27.0,1998.0,60000.0,950.0,1.8,22.0,1.0,2025,2,1,澧新里,天津,河西,河西-尖山-澧水道
16909,85.0,117.22084849101644,39.081406485366536,115.07604468076558,0,213,50.27,1.0,1.0,,2.0,50.27,6.0,6.0,1.0,2.0,27.0,1998.0,60000.0,950.0,1.8,22.0,1.0,2025,2,1,澧新里,天津,河西,河西-尖山-澧水道
19266,85.0,117.22084849101644,39.081406485366536,115.07604468076558,0,213,44.12,1.0,1.0,,2.0,44.12,6.0,6.0,1.0,1.0,27.0,1998.0,60000.0,950.0,1.8,22.0,1.0,2025,2,1,澧新里,天津,河西,河西-尖山-澧水道
16244,62.0,117.22084849101644,39.081406485366536,115.07604468076558,0,213,38.17,2.0,1.0,,3.0,19.085,5.0,5.0,1.0,3.0,27.0,1998.0,60000.0,950.0,1.8,22.0,1.0,2024,12,4,澧新里,天津,河西,河西-尖山-澧水道
20984,93.0,117.22084849101644,39.081406485366536,115.07604468076558,0,213,44.32,1.0,1.0,,2.0,44.32,6.0,6.0,1.0,2.0,27.0,1998.0,60000.0,950.0,1.8,22.0,1.0,2024,12,4,澧新里,天津,河西,河西-尖山-澧水道
19266,85.0,117.22084849101644,39.081406485366536,115.07604468076558,0,213,44.12,1.0,1.0,,2.0,44.12,6.0,6.0,1.0,1.0,27.0,1998.0,60000.0,950.0,1.8,22.0,1.0,2024,12,4,澧新里,天津,河西,河西-尖山-澧水道
17114,97.0,117.22084849101644,39.081406485366536,115.07604468076558,0,213,56.68,2.0,1.0,,3.0,28.34,5.0,5.0,1.0,6.0,27.0,1998.0,60000.0,950.0,1.8,22.0,1.0,2024,11,4,澧新里,天津,河西,河西-尖山-澧水道
22387,97.0,117.22084849101644,39.081406485366536,115.07604468076558,0,213,43.33,1.0,1.0,,2.0,43.33,6.0,6.0,1.0,3.0,27.0,1998.0,60000.0,950.0,1.8,22.0,1.0,2024,11,4,澧新里,天津,河西,河西-尖山-澧水道
21463,123.0,117.22084849101644,39.081406485366536,115.07604468076558,0,213,57.31,2.0,1.0,,3.0,28.655,6.0,6.0,1.0,4.0,27.0,1998.0,60000.0,950.0,1.8,22.0,1.0,2024,10,4,澧新里,天津,河西,河西-尖山-澧水道
22778,101.2,117.22084849101644,39.081406485366536,115.07604468076558,0,213,44.43,1.0,1.0,,2.0,44.43,6.0,6.0,1.0,3.0,27.0,1998.0,60000.0,950.0,1.8,22.0,1.0,2024,9,3,澧新里,天津,河西,河西-尖山-澧水道
24564,104.0,117.22084849101644,39.081406485366536,115.07604468076558,0,213,42.34,1.0,1.0,,2.0,42.34,6.0,6.0,1.0,3.0,27.0,1998.0,60000.0,950.0,1.8,22.0,1.0,2024,9,3,澧新里,天津,河西,河西-尖山-澧水道
23633,105.0,117.22084849101644,39.081406485366536,115.07604468076558,0,213,44.43,1.0,1.0,,2.0,44.43,6.0,6.0,1.0,3.0,27.0,1998.0,60000.0,950.0,1.8,22.0,1.0,2024,8,3,澧新里,天津,河西,河西-尖山-澧水道
22492,134.5,117.22084849101644,39.081406485366536,115.07604468076558,0,213,59.8,2.0,1.0,,3.0,29.9,6.0,6.0,1.0,4.0,27.0,1998.0,60000.0,950.0,1.8,22.0,1.0,2024,8,3,澧新里,天津,河西,河西-尖山-澧水道
23220,140.5,117.22084849101644,39.081406485366536,115.07604468076558,0,213,60.51,2.0,1.0,,3.0,30.255,6.0,6.0,1.0,4.0,27.0,1998.0,60000.0,950.0,1.8,22.0,1.0,2024,8,3,澧新里,天津,河西,河西-尖山-澧水道
22506,131.5,117.22084849101644,39.081406485366536,115.07604468076558,0,213,58.43,2.0,1.0,,3.0,29.215,6.0,6.0,1.0,4.0,27.0,1998.0,60000.0,950.0,1.8,22.0,1.0,2024,6,2,澧新里,天津,河西,河西-尖山-澧水道
27162,115.0,117.22084849101644,39.081406485366536,115.07604468076558,0,213,42.34,1.0,1.0,,2.0,42.34,6.0,6.0,1.0,4.0,27.0,1998.0,60000.0,950.0,1.8,22.0,1.0,2024,6,2,澧新里,天津,河西,河西-尖山-澧水道
21759,96.0,117.22084849101644,39.081406485366536,115.07604468076558,0,213,44.12,1.0,1.0,,2.0,44.12,6.0,6.0,1.0,1.0,27.0,1998.0,60000.0,950.0,1.8,22.0,1.0,2024,6,2,澧新里,天津,河西,河西-尖山-澧水道
22279,132.0,117.22084849101644,39.081406485366536,115.07604468076558,0,213,59.25,2.0,1.0,,3.0,29.625,6.0,6.0,1.0,2.0,27.0,1998.0,60000.0,950.0,1.8,22.0,1.0,2024,6,2,澧新里,天津,河西,河西-尖山-澧水道
23307,140.0,117.22084849101644,39.081406485366536,115.07604468076558,0,213,60.07,2.0,1.0,,3.0,30.035,6.0,6.0,1.0,5.0,27.0,1998.0,60000.0,950.0,1.8,22.0,1.0,2024,5,2,澧新里,天津,河西,河西-尖山-澧水道
26541,115.0,117.22084849101644,39.081406485366536,115.07604468076558,0,213,43.33,1.0,1.0,,2.0,43.33,6.0,6.0,1.0,3.0,27.0,1998.0,60000.0,950.0,1.8,22.0,1.0,2024,5,2,澧新里,天津,河西,河西-尖山-澧水道
20319,88.0,117.22084849101644,39.081406485366536,115.07604468076558,0,213,43.31,1.0,1.0,,2.0,43.31,6.0,6.0,1.0,3.0,27.0,1998.0,60000.0,950.0,1.8,22.0,1.0,2024,5,2,澧新里,天津,河西,河西-尖山-澧水道
5620,18.5,117.3678672612089,39.17674446444155,115.43850314371024,0,7,32.92,1.0,1.0,,1.0,32.92,9.0,9.0,1.0,3.0,35.0,1990.0,60000.0,950.0,1.6,10.0,0.35,2025,4,2,悦园,天津,东丽,东丽-华明-幺六桥道
5490,18.1,117.3678672612089,39.17674446444155,115.43850314371024,0,7,32.92,1.0,1.0,,1.0,32.92,9.0,9.0,1.0,3.0,35.0,1990.0,60000.0,950.0,1.6,10.0,0.35,2024,12,4,悦园,天津,东丽,东丽-华明-幺六桥道
5055,23.5,117.3678672612089,39.17674446444155,115.43850314371024,0,7,46.49,1.0,1.0,,1.0,46.49,14.0,14.0,1.0,3.0,35.0,1990.0,60000.0,950.0,1.6,10.0,0.35,2024,12,4,悦园,天津,东丽,东丽-华明-幺六桥道
5145,24.0,117.3678672612089,39.17674446444155,115.43850314371024,0,7,46.65,1.0,1.0,,1.0,46.65,14.0,14.0,1.0,3.0,35.0,1990.0,60000.0,950.0,1.6,10.0,0.35,2024,11,4,悦园,天津,东丽,东丽-华明-幺六桥道
6015,19.8,117.3678672612089,39.17674446444155,115.43850314371024,0,7,32.92,1.0,1.0,,1.0,32.92,9.0,9.0,1.0,3.0,35.0,1990.0,60000.0,950.0,1.6,10.0,0.35,2024,10,4,悦园,天津,东丽,东丽-华明-幺六桥道
11297,182.0,117.26932730612012,39.12429647818332,113.96157120390977,0,7,161.11,3.0,2.0,,5.0,53.70333333333334,14.0,14.0,1.0,4.0,22.0,2003.0,60000.0,950.0,2.0,20.0,0.5,2025,3,1,昆程园,天津,东丽,东丽-万新街-昆仑路
9043,71.0,117.31100747084628,39.09536315838356,118.74155788583674,0,7,78.52,2.0,1.0,,3.0,39.26,16.0,16.0,1.0,4.0,11.0,2014.0,60000.0,950.0,1.8,40.0,0.8,2025,4,2,跃丽家园,天津,东丽,东丽-张贵庄-跃进路
10219,80.0,117.31100747084628,39.09536315838356,118.74155788583674,0,7,78.29,2.0,1.0,,3.0,39.145,16.0,16.0,1.0,4.0,11.0,2014.0,60000.0,950.0,1.8,40.0,0.8,2025,4,2,跃丽家园,天津,东丽,东丽-张贵庄-跃进路
10387,84.9,117.31100747084628,39.09536315838356,118.74155788583674,0,7,81.74,2.0,1.0,,3.0,40.87,16.0,16.0,1.0,4.0,11.0,2014.0,60000.0,950.0,1.8,40.0,0.8,2025,1,1,跃丽家园,天津,东丽,东丽-张贵庄-跃进路
9288,72.7,117.31100747084628,39.09536315838356,118.74155788583674,0,7,78.28,2.0,1.0,,3.0,39.14,15.0,15.0,1.0,4.0,11.0,2014.0,60000.0,950.0,1.8,40.0,0.8,2025,1,1,跃丽家园,天津,东丽,东丽-张贵庄-跃进路
9088,66.6,117.31100747084628,39.09536315838356,118.74155788583674,0,7,73.29,2.0,1.0,,3.0,36.645,15.0,15.0,1.0,6.0,11.0,2014.0,60000.0,950.0,1.8,40.0,0.8,2024,11,4,跃丽家园,天津,东丽,东丽-张贵庄-跃进路
11223,92.0,117.31100747084628,39.09536315838356,118.74155788583674,0,7,81.98,2.0,1.0,,3.0,40.99,16.0,16.0,1.0,3.0,11.0,2014.0,60000.0,950.0,1.8,40.0,0.8,2024,9,3,跃丽家园,天津,东丽,东丽-张贵庄-跃进路
10706,87.5,117.31100747084628,39.09536315838356,118.74155788583674,0,7,81.73,2.0,2.0,,4.0,40.865,15.0,15.0,1.0,3.0,11.0,2014.0,60000.0,950.0,1.8,40.0,0.8,2024,8,3,跃丽家园,天津,东丽,东丽-张贵庄-跃进路
12846,105.0,117.31100747084628,39.09536315838356,118.74155788583674,0,7,81.74,2.0,1.0,,3.0,40.87,16.0,16.0,1.0,3.0,11.0,2014.0,60000.0,950.0,1.8,40.0,0.8,2024,8,3,跃丽家园,天津,东丽,东丽-张贵庄-跃进路
9741,73.2,117.31100747084628,39.09536315838356,118.74155788583674,0,7,75.15,2.0,1.0,,3.0,37.575,16.0,16.0,1.0,3.0,11.0,2014.0,60000.0,950.0,1.8,40.0,0.8,2024,5,2,跃丽家园,天津,东丽,东丽-张贵庄-跃进路
6515,78.0,117.37497742949448,39.16729492255202,116.61417740436684,0,7,119.74,3.0,2.0,,5.0,39.913333333333334,5.0,5.0,1.0,4.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,10,4,岭昌里,天津,东丽,东丽-华明-弘泽大街
7868,45.0,117.37147707328268,39.16721747668291,116.40688595689493,0,7,57.2,1.0,1.0,,2.0,57.2,5.0,5.0,1.0,4.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.5,2025,2,1,岭盛里,天津,东丽,东丽-华明-映春路
5342,30.0,117.37147707328268,39.16721747668291,116.40688595689493,0,7,56.16,1.0,1.0,,2.0,56.16,5.0,5.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.5,2025,2,1,岭盛里,天津,东丽,东丽-华明-映春路
7360,41.2,117.37147707328268,39.16721747668291,116.40688595689493,0,7,55.98,1.0,1.0,,2.0,55.98,5.0,5.0,1.0,4.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.5,2024,11,4,岭盛里,天津,东丽,东丽-华明-映春路
5931,58.0,117.37200543357557,39.16698403675996,116.45743731092855,0,7,97.8,2.0,1.0,,3.0,48.9,5.0,5.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.5,2025,3,1,岭泽里,天津,东丽,东丽-华明-映春路
7303,52.0,117.30959652008832,39.08438964244543,119.59395582593683,0,7,71.21,2.0,1.0,,3.0,35.605,6.0,6.0,1.0,4.0,37.0,1988.0,60000.0,950.0,1.9,24.0,0.8,2025,3,1,振兴南里,天津,东丽,东丽-利津路-福山路
9478,145.0,117.30959652008832,39.08438964244543,119.59395582593683,0,7,153.0,3.0,2.0,,5.0,51.0,6.0,6.0,1.0,4.0,37.0,1988.0,60000.0,950.0,1.9,24.0,0.8,2025,1,1,振兴南里,天津,东丽,东丽-利津路-福山路
5568,50.0,117.43714241204032,39.06305530694876,128.67560434710003,0,7,89.81,3.0,1.0,,4.0,29.936666666666667,32.0,32.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,2,1,夏荷轩,天津,东丽,东丽-军粮城-军粮城大街
5687,52.0,117.43714241204032,39.06305530694876,128.67560434710003,0,7,91.45,3.0,1.0,,4.0,30.483333333333334,32.0,32.0,1.0,4.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,2,1,夏荷轩,天津,东丽,东丽-军粮城-军粮城大街
5581,47.0,117.43714241204032,39.06305530694876,128.67560434710003,0,7,84.22,2.0,1.0,,3.0,42.11,32.0,32.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,6,2,夏荷轩,天津,东丽,东丽-军粮城-军粮城大街
7161,44.0,117.43714241204032,39.06305530694876,128.67560434710003,0,7,61.45,2.0,1.0,,3.0,30.725,18.0,18.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,5,2,夏荷轩,天津,东丽,东丽-军粮城-军粮城大街
5512,50.0,117.50966692902476,39.18055955274828,124.12795027587174,0,7,90.72,2.0,2.0,,4.0,45.36,9.0,9.0,1.0,4.0,7.0,2018.0,60000.0,950.0,1.8,40.0,2.9,2025,2,1,三源英华郡,天津,东丽,东丽-东丽湖-东丽大道
8560,137.8,117.50966692902476,39.18055955274828,124.12795027587174,0,7,160.99,3.0,1.0,,4.0,53.663333333333334,2.0,2.0,1.0,3.0,7.0,2018.0,60000.0,950.0,1.8,40.0,2.9,2024,12,4,三源英华郡,天津,东丽,东丽-东丽湖-东丽大道
8200,132.0,117.50966692902476,39.18055955274828,124.12795027587174,0,7,160.99,4.0,2.0,,6.0,40.2475,3.0,3.0,1.0,4.0,7.0,2018.0,60000.0,950.0,1.8,40.0,2.9,2024,12,4,三源英华郡,天津,东丽,东丽-东丽湖-东丽大道
5071,46.0,117.50966692902476,39.18055955274828,124.12795027587174,0,7,90.72,2.0,1.0,,3.0,45.36,11.0,11.0,1.0,4.0,7.0,2018.0,60000.0,950.0,1.8,40.0,2.9,2024,10,4,三源英华郡,天津,东丽,东丽-东丽湖-东丽大道
5290,48.0,117.50966692902476,39.18055955274828,124.12795027587174,0,7,90.74,2.0,1.0,,3.0,45.37,11.0,11.0,1.0,4.0,7.0,2018.0,60000.0,950.0,1.8,40.0,2.9,2024,8,3,三源英华郡,天津,东丽,东丽-东丽湖-东丽大道
5808,53.0,117.50966692902476,39.18055955274828,124.12795027587174,0,7,91.26,2.0,2.0,,4.0,45.63,11.0,11.0,1.0,4.0,7.0,2018.0,60000.0,950.0,1.8,40.0,2.9,2024,8,3,三源英华郡,天津,东丽,东丽-东丽湖-东丽大道
7832,93.0,117.50966692902476,39.18055955274828,124.12795027587174,0,7,118.75,4.0,2.0,,6.0,29.6875,7.0,7.0,1.0,4.0,7.0,2018.0,60000.0,950.0,1.8,40.0,2.9,2024,8,3,三源英华郡,天津,东丽,东丽-东丽湖-东丽大道
5332,48.2,117.50966692902476,39.18055955274828,124.12795027587174,0,7,90.41,2.0,2.0,,4.0,45.205,9.0,9.0,1.0,4.0,7.0,2018.0,60000.0,950.0,1.8,40.0,2.9,2024,6,2,三源英华郡,天津,东丽,东丽-东丽湖-东丽大道
5732,52.0,117.50966692902476,39.18055955274828,124.12795027587174,0,7,90.72,2.0,2.0,,4.0,45.36,11.0,11.0,1.0,4.0,7.0,2018.0,60000.0,950.0,1.8,40.0,2.9,2024,5,2,三源英华郡,天津,东丽,东丽-东丽湖-东丽大道
5406,64.0,117.50966692902476,39.18055955274828,124.12795027587174,0,7,118.4,3.0,2.0,,5.0,39.46666666666667,8.0,8.0,1.0,4.0,7.0,2018.0,60000.0,950.0,1.8,40.0,2.9,2024,5,2,三源英华郡,天津,东丽,东丽-东丽湖-东丽大道
10235,145.0,117.41256420043892,39.16347100567211,119.22418937364993,0,7,141.68,3.0,2.0,,5.0,47.22666666666667,5.0,5.0,1.0,4.0,25.0,2000.0,60000.0,950.0,1.8,35.0,0.8,2025,1,1,华轩南园,天津,东丽,东丽-华明-津汉公路
10795,148.0,117.41256420043892,39.16347100567211,119.22418937364993,0,7,137.11,3.0,2.0,,5.0,45.70333333333334,5.0,5.0,1.0,4.0,25.0,2000.0,60000.0,950.0,1.8,35.0,0.8,2024,7,3,华轩南园,天津,东丽,东丽-华明-津汉公路
