成交单价（元）,成交金额（万元）,经度,纬度,到市中心距离_km,城市编码,区域编码,面积（m²）,室数,厅数,卫数,总房间数,每室面积,总楼层数,当前楼层估算,楼层比例,朝向评分,房龄,建筑年份_数值,小区面积_数值,小区户数_数值,容积率_数值,绿化率_数值,物业费_数值,成交年份,成交月份,成交季度,name,城市,area,address
105631,272,116.33027682086772,39.89284643521253,6.69915530404198,0,5,25.75,1,,,,25.75,20,10,0.5,5,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
74384,329,116.33027682086772,39.89284643521253,6.69915530404198,0,5,44.23,1,,,,44.23,20,10,0.5,5,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
74989,328,116.33027682086772,39.89284643521253,6.69915530404198,0,5,43.74,1,,,,43.74,16,3.2,0.2,3,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
95346,338,116.33027682086772,39.89284643521253,6.69915530404198,0,5,35.45,1,1,,2,35.45,10,2,0.2,1,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
105341,357,116.33027682086772,39.89284643521253,6.69915530404198,0,5,33.89,1,1,,2,33.89,20,10,0.5,4,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
82401,280,116.33027682086772,39.89284643521253,6.69915530404198,0,5,33.98,1,,,,33.98,26,13,0.5,3,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
128452,400,116.33027682086772,39.89284643521253,6.69915530404198,0,5,31.14,1,1,,2,31.14,16,3.2,0.2,3,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
109646,266,116.33027682086772,39.89284643521253,6.69915530404198,0,5,24.26,1,,,,24.26,26,20.8,0.8,1,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
82990,282,116.33027682086772,39.89284643521253,6.69915530404198,0,5,33.98,1,,,,33.98,26,5.2,0.2,3,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
82676,304,116.33027682086772,39.89284643521253,6.69915530404198,0,5,36.77,1,,,,36.77,26,5.2,0.2,3,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
110504,263,116.33027682086772,39.89284643521253,6.69915530404198,0,5,23.8,1,,,,23.8,26,13,0.5,5,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
93496,276,116.33027682086772,39.89284643521253,6.69915530404198,0,5,29.52,1,,,,29.52,20,4,0.2,4,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
82401,280,116.33027682086772,39.89284643521253,6.69915530404198,0,5,33.98,1,,,,33.98,26,13,0.5,3,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
78520,1320,116.33027682086772,39.89284643521253,6.69915530404198,0,5,168.11,3,2,,5,56.03666666666667,14,7,0.5,4,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
100313,256,116.33027682086772,39.89284643521253,6.69915530404198,0,5,25.52,1,,,,25.52,26,5.2,0.2,3,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
79468,305,116.33027682086772,39.89284643521253,6.69915530404198,0,5,38.38,1,,,,38.38,26,20.8,0.8,1,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
120289,450,116.33027682086772,39.89284643521253,6.69915530404198,0,5,37.41,1,1,,2,37.41,16,8,0.5,3,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
112363,369,116.33027682086772,39.89284643521253,6.69915530404198,0,5,32.84,1,1,,2,32.84,10,5,0.5,5,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
102990,279,116.33027682086772,39.89284643521253,6.69915530404198,0,5,27.09,1,,,,27.09,26,5.2,0.2,3,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
86304,305,116.33027682086772,39.89284643521253,6.69915530404198,0,5,35.34,1,1,,2,35.34,14,2.8000000000000003,0.2,3,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
80900,277,116.33027682086772,39.89284643521253,6.69915530404198,0,5,34.24,1,,,,34.24,26,5.2,0.2,3,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
110294,270,116.33027682086772,39.89284643521253,6.69915530404198,0,5,24.48,1,,,,24.48,26,5.2,0.2,5,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
107782,259,116.33027682086772,39.89284643521253,6.69915530404198,0,5,24.03,1,1,,2,24.03,26,5.2,0.2,1,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
93268,266,116.33027682086772,39.89284643521253,6.69915530404198,0,5,28.52,1,1,,2,28.52,20,10,0.5,1,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
97117,256,116.33027682086772,39.89284643521253,6.69915530404198,0,5,26.36,1,1,,2,26.36,26,20.8,0.8,3,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
92206,472,116.33027682086772,39.89284643521253,6.69915530404198,0,5,51.19,2,1,,3,25.595,20,10,0.5,5,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
108318,293,116.33027682086772,39.89284643521253,6.69915530404198,0,5,27.05,1,1,,2,27.05,10,5,0.5,5,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
114924,365,116.33027682086772,39.89284643521253,6.69915530404198,0,5,31.76,1,1,,2,31.76,16,8,0.5,3,22,2003,345600,12386,3.2,36,3.18,2024,10,4,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
77124,296,116.33027682086772,39.89284643521253,6.69915530404198,0,5,38.38,1,,,,38.38,26,20.8,0.8,1,22,2003,345600,12386,3.2,36,3.18,2024,9,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
104041,224,116.33027682086772,39.89284643521253,6.69915530404198,0,5,21.53,1,,,,21.53,20,4,0.2,1,22,2003,345600,12386,3.2,36,3.18,2024,9,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
100400,351,116.33027682086772,39.89284643521253,6.69915530404198,0,5,34.96,1,1,,2,34.96,10,5,0.5,4,22,2003,345600,12386,3.2,36,3.18,2024,9,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
91726,245,116.33027682086772,39.89284643521253,6.69915530404198,0,5,26.71,1,,,,26.71,26,5.2,0.2,3,22,2003,345600,12386,3.2,36,3.18,2024,9,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
92572,248,116.33027682086772,39.89284643521253,6.69915530404198,0,5,26.79,1,1,,2,26.79,26,20.8,0.8,3,22,2003,345600,12386,3.2,36,3.18,2024,9,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
95323,320,116.33027682086772,39.89284643521253,6.69915530404198,0,5,33.57,1,1,,2,33.57,10,8,0.8,1,22,2003,345600,12386,3.2,36,3.18,2024,9,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
87186,330,116.33027682086772,39.89284643521253,6.69915530404198,0,5,37.85,1,1,,2,37.85,26,13,0.5,5,22,2003,345600,12386,3.2,36,3.18,2024,9,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
112036,323,116.33027682086772,39.89284643521253,6.69915530404198,0,5,28.83,1,1,,2,28.83,12,6,0.5,1,22,2003,345600,12386,3.2,36,3.18,2024,9,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
97499,343,116.33027682086772,39.89284643521253,6.69915530404198,0,5,35.18,1,1,,2,35.18,10,8,0.8,4,22,2003,345600,12386,3.2,36,3.18,2024,9,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
89586,240,116.33027682086772,39.89284643521253,6.69915530404198,0,5,26.79,1,,,,26.79,26,13,0.5,3,22,2003,345600,12386,3.2,36,3.18,2024,9,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
114177,360,116.33027682086772,39.89284643521253,6.69915530404198,0,5,31.53,1,1,,2,31.53,10,5,0.5,5,22,2003,345600,12386,3.2,36,3.18,2024,9,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
93738,241,116.33027682086772,39.89284643521253,6.69915530404198,0,5,25.71,1,,,,25.71,26,13,0.5,,22,2003,345600,12386,3.2,36,3.18,2024,9,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
108403,258,116.33027682086772,39.89284643521253,6.69915530404198,0,5,23.8,1,,,,23.8,26,5.2,0.2,5,22,2003,345600,12386,3.2,36,3.18,2024,9,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
113251,247,116.33027682086772,39.89284643521253,6.69915530404198,0,5,21.81,1,,,,21.81,20,4,0.2,1,22,2003,345600,12386,3.2,36,3.18,2024,8,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
98192,353,116.33027682086772,39.89284643521253,6.69915530404198,0,5,35.95,1,1,,2,35.95,12,2.4000000000000004,0.20000000000000004,1,22,2003,345600,12386,3.2,36,3.18,2024,8,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
110504,263,116.33027682086772,39.89284643521253,6.69915530404198,0,5,23.8,1,,,,23.8,26,20.8,0.8,5,22,2003,345600,12386,3.2,36,3.18,2024,8,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
101460,271,116.33027682086772,39.89284643521253,6.69915530404198,0,5,26.71,1,1,,2,26.71,26,13,0.5,3,22,2003,345600,12386,3.2,36,3.18,2024,8,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
107438,273,116.33027682086772,39.89284643521253,6.69915530404198,0,5,25.41,1,,,,25.41,26,13,0.5,5,22,2003,345600,12386,3.2,36,3.18,2024,8,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
74025,1674,116.33027682086772,39.89284643521253,6.69915530404198,0,5,226.14,5,2,,7,45.227999999999994,16,12.8,0.8,2,22,2003,345600,12386,3.2,36,3.18,2024,8,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
110455,318,116.33027682086772,39.89284643521253,6.69915530404198,0,5,28.79,2,,,,14.395,10,5,0.5,1,22,2003,345600,12386,3.2,36,3.18,2024,8,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
69705,286,116.33027682086772,39.89284643521253,6.69915530404198,0,5,41.03,1,,,,41.03,20,4,0.2,3,22,2003,345600,12386,3.2,36,3.18,2024,8,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
65072,400,116.33027682086772,39.89284643521253,6.69915530404198,0,5,61.47,1,1,,2,61.47,26,20.8,0.8,5,22,2003,345600,12386,3.2,36,3.18,2024,8,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
110297,316,116.33027682086772,39.89284643521253,6.69915530404198,0,5,28.65,1,1,,2,28.65,12,9.600000000000001,0.8000000000000002,1,22,2003,345600,12386,3.2,36,3.18,2024,8,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
105263,272,116.33027682086772,39.89284643521253,6.69915530404198,0,5,25.84,1,,,,25.84,26,13,0.5,,22,2003,345600,12386,3.2,36,3.18,2024,7,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
102650,275,116.33027682086772,39.89284643521253,6.69915530404198,0,5,26.79,1,,,,26.79,26,5.2,0.2,3,22,2003,345600,12386,3.2,36,3.18,2024,7,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
113148,321,116.33027682086772,39.89284643521253,6.69915530404198,0,5,28.37,2,,,,14.185,20,16,0.8,1,22,2003,345600,12386,3.2,36,3.18,2024,7,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
117291,310,116.33027682086772,39.89284643521253,6.69915530404198,0,5,26.43,1,1,,2,26.43,20,10,0.5,3,22,2003,345600,12386,3.2,36,3.18,2024,7,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
117223,439,116.33027682086772,39.89284643521253,6.69915530404198,0,5,37.45,1,1,,2,37.45,16,12.8,0.8,3,22,2003,345600,12386,3.2,36,3.18,2024,7,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
96707,279,116.33027682086772,39.89284643521253,6.69915530404198,0,5,28.85,1,,,,28.85,20,10,0.5,4,22,2003,345600,12386,3.2,36,3.18,2024,7,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
103766,270,116.33027682086772,39.89284643521253,6.69915530404198,0,5,26.02,1,,,,26.02,20,4,0.2,3,22,2003,345600,12386,3.2,36,3.18,2024,7,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
107920,263,116.33027682086772,39.89284643521253,6.69915530404198,0,5,24.37,1,1,,2,24.37,26,5.2,0.2,1,22,2003,345600,12386,3.2,36,3.18,2024,7,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
88670,288,116.33027682086772,39.89284643521253,6.69915530404198,0,5,32.48,1,,,,32.48,20,10,0.5,5,22,2003,345600,12386,3.2,36,3.18,2024,7,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
114183,318,116.33027682086772,39.89284643521253,6.69915530404198,0,5,27.85,1,1,,2,27.85,20,16,0.8,1,22,2003,345600,12386,3.2,36,3.18,2024,7,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
105217,363,116.33027682086772,39.89284643521253,6.69915530404198,0,5,34.5,1,1,,2,34.5,10,2,0.2,4,22,2003,345600,12386,3.2,36,3.18,2024,7,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
101513,275,116.33027682086772,39.89284643521253,6.69915530404198,0,5,27.09,1,,,,27.09,26,20.8,0.8,3,22,2003,345600,12386,3.2,36,3.18,2024,7,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
111687,345,116.33027682086772,39.89284643521253,6.69915530404198,0,5,30.89,1,1,,2,30.89,20,10,0.5,1,22,2003,345600,12386,3.2,36,3.18,2024,7,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
117585,448,116.33027682086772,39.89284643521253,6.69915530404198,0,5,38.1,1,1,,2,38.1,16,12.8,0.8,3,22,2003,345600,12386,3.2,36,3.18,2024,7,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
108773,274,116.33027682086772,39.89284643521253,6.69915530404198,0,5,25.19,1,1,,2,25.19,26,13,0.5,3,22,2003,345600,12386,3.2,36,3.18,2024,7,3,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
106341,270,116.33027682086772,39.89284643521253,6.69915530404198,0,5,25.39,1,1,,2,25.39,26,13,0.5,5,22,2003,345600,12386,3.2,36,3.18,2024,6,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
83764,308,116.33027682086772,39.89284643521253,6.69915530404198,0,5,36.77,1,1,,2,36.77,26,13,0.5,3,22,2003,345600,12386,3.2,36,3.18,2024,6,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
103814,411,116.33027682086772,39.89284643521253,6.69915530404198,0,5,39.59,1,1,,2,39.59,12,6,0.5,4,22,2003,345600,12386,3.2,36,3.18,2024,6,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
118789,471,116.33027682086772,39.89284643521253,6.69915530404198,0,5,39.65,1,1,,2,39.65,16,12.8,0.8,5,22,2003,345600,12386,3.2,36,3.18,2024,6,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
95336,370,116.33027682086772,39.89284643521253,6.69915530404198,0,5,38.81,1,1,,2,38.81,20,16,0.8,5,22,2003,345600,12386,3.2,36,3.18,2024,6,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
99875,319,116.33027682086772,39.89284643521253,6.69915530404198,0,5,31.94,1,1,,2,31.94,10,2,0.2,3,22,2003,345600,12386,3.2,36,3.18,2024,6,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
104782,298,116.33027682086772,39.89284643521253,6.69915530404198,0,5,28.44,1,1,,2,28.44,10,2,0.2,1,22,2003,345600,12386,3.2,36,3.18,2024,6,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
105795,272,116.33027682086772,39.89284643521253,6.69915530404198,0,5,25.71,1,,,,25.71,26,5.2,0.2,,22,2003,345600,12386,3.2,36,3.18,2024,6,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
130885,392,116.33027682086772,39.89284643521253,6.69915530404198,0,5,29.95,1,1,,2,29.95,16,12.8,0.8,1,22,2003,345600,12386,3.2,36,3.18,2024,6,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
119102,414,116.33027682086772,39.89284643521253,6.69915530404198,0,5,34.76,2,1,,3,17.38,16,8,0.5,3,22,2003,345600,12386,3.2,36,3.18,2024,6,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
110553,308,116.33027682086772,39.89284643521253,6.69915530404198,0,5,27.86,1,1,,2,27.86,20,10,0.5,1,22,2003,345600,12386,3.2,36,3.18,2024,6,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
117798,460,116.33027682086772,39.89284643521253,6.69915530404198,0,5,39.05,1,1,,2,39.05,16,8,0.5,3,22,2003,345600,12386,3.2,36,3.18,2024,6,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
117227,279,116.33027682086772,39.89284643521253,6.69915530404198,0,5,23.8,1,,,,23.8,26,13,0.5,5,22,2003,345600,12386,3.2,36,3.18,2024,6,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
67392,415,116.33027682086772,39.89284643521253,6.69915530404198,0,5,61.58,2,1,,3,30.79,26,5.2,0.2,5,22,2003,345600,12386,3.2,36,3.18,2024,6,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
117438,264,116.33027682086772,39.89284643521253,6.69915530404198,0,5,22.48,1,,,,22.48,26,,,5,22,2003,345600,12386,3.2,36,3.18,2024,6,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
101513,275,116.33027682086772,39.89284643521253,6.69915530404198,0,5,27.09,1,,,,27.09,26,20.8,0.8,3,22,2003,345600,12386,3.2,36,3.18,2024,6,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
115546,275,116.33027682086772,39.89284643521253,6.69915530404198,0,5,23.8,1,,,,23.8,26,13,0.5,5,22,2003,345600,12386,3.2,36,3.18,2024,6,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
114250,364,116.33027682086772,39.89284643521253,6.69915530404198,0,5,31.86,1,1,,2,31.86,20,10,0.5,5,22,2003,345600,12386,3.2,36,3.18,2024,6,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
82990,282,116.33027682086772,39.89284643521253,6.69915530404198,0,5,33.98,1,,,,33.98,26,20.8,0.8,3,22,2003,345600,12386,3.2,36,3.18,2024,5,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
101513,275,116.33027682086772,39.89284643521253,6.69915530404198,0,5,27.09,1,,,,27.09,26,5.2,0.2,3,22,2003,345600,12386,3.2,36,3.18,2024,5,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
74423,284,116.33027682086772,39.89284643521253,6.69915530404198,0,5,38.16,1,,,,38.16,26,13,0.5,1,22,2003,345600,12386,3.2,36,3.18,2024,5,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
78616,300,116.33027682086772,39.89284643521253,6.69915530404198,0,5,38.16,1,,,,38.16,26,5.2,0.2,1,22,2003,345600,12386,3.2,36,3.18,2024,5,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
80333,270,116.33027682086772,39.89284643521253,6.69915530404198,0,5,33.61,1,,,,33.61,26,,,3,22,2003,345600,12386,3.2,36,3.18,2024,5,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
88537,285,116.33027682086772,39.89284643521253,6.69915530404198,0,5,32.19,1,,,,32.19,20,4,0.2,5,22,2003,345600,12386,3.2,36,3.18,2024,5,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
103253,292,116.33027682086772,39.89284643521253,6.69915530404198,0,5,28.28,2,1,,3,14.14,10,5,0.5,1,22,2003,345600,12386,3.2,36,3.18,2024,5,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
123457,540,116.33027682086772,39.89284643521253,6.69915530404198,0,5,43.74,2,1,,3,21.87,16,,,3,22,2003,345600,12386,3.2,36,3.18,2024,5,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
105180,331,116.33027682086772,39.89284643521253,6.69915530404198,0,5,31.47,1,1,,2,31.47,10,5,0.5,5,22,2003,345600,12386,3.2,36,3.18,2024,5,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
106574,368,116.33027682086772,39.89284643521253,6.69915530404198,0,5,34.53,1,1,,2,34.53,20,10,0.5,4,22,2003,345600,12386,3.2,36,3.18,2024,5,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
103076,315,116.33027682086772,39.89284643521253,6.69915530404198,0,5,30.56,1,1,,2,30.56,20,16,0.8,3,22,2003,345600,12386,3.2,36,3.18,2024,5,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
109825,313,116.33027682086772,39.89284643521253,6.69915530404198,0,5,28.5,1,1,,2,28.5,10,8,0.8,1,22,2003,345600,12386,3.2,36,3.18,2024,5,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
95387,275,116.33027682086772,39.89284643521253,6.69915530404198,0,5,28.83,1,1,,2,28.83,12,9.600000000000001,0.8000000000000002,1,22,2003,345600,12386,3.2,36,3.18,2024,5,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
103638,339,116.33027682086772,39.89284643521253,6.69915530404198,0,5,32.71,2,1,,3,16.355,12,2.4000000000000004,0.20000000000000004,5,22,2003,345600,12386,3.2,36,3.18,2024,5,2,荣丰2008,北京,宣武,宣武-广安门-广安门外大街305号8区
49972,265,116.40800780988349,39.96855481771112,7.156116872237055,0,13,53.03,2,1,,3,26.515,5,,,5,10,2015,90000,900,2.5,20,0.5,2025,5,2,胜古南里,北京,朝阳,朝阳-安贞-樱花园西街
59649,323,116.40800780988349,39.96855481771112,7.156116872237055,0,13,54.15,2,1,,3,27.075,5,2.5,0.5,5,10,2015,90000,900,2.5,20,0.5,2025,4,2,胜古南里,北京,朝阳,朝阳-安贞-樱花园西街
52328,218,116.40800780988349,39.96855481771112,7.156116872237055,0,13,41.66,1,1,,2,41.66,6,,,5,10,2015,90000,900,2.5,20,0.5,2025,3,1,胜古南里,北京,朝阳,朝阳-安贞-樱花园西街
66729,356,116.40800780988349,39.96855481771112,7.156116872237055,0,13,53.35,2,1,,3,26.675,5,2.5,0.5,,10,2015,90000,900,2.5,20,0.5,2025,3,1,胜古南里,北京,朝阳,朝阳-安贞-樱花园西街
46878,265,116.40800780988349,39.96855481771112,7.156116872237055,0,13,56.53,2,1,,3,28.265,5,,,,10,2015,90000,900,2.5,20,0.5,2025,3,1,胜古南里,北京,朝阳,朝阳-安贞-樱花园西街
70449,488,116.40800780988349,39.96855481771112,7.156116872237055,0,13,69.27,2,1,,3,34.635,4,,,,10,2015,90000,900,2.5,20,0.5,2025,3,1,胜古南里,北京,朝阳,朝阳-安贞-樱花园西街
55252,293,116.40800780988349,39.96855481771112,7.156116872237055,0,13,53.03,2,1,,3,26.515,5,,,5,10,2015,90000,900,2.5,20,0.5,2025,3,1,胜古南里,北京,朝阳,朝阳-安贞-樱花园西街
50278,471,116.40800780988349,39.96855481771112,7.156116872237055,0,13,93.68,3,1,,4,31.22666666666667,6,,,,10,2015,90000,900,2.5,20,0.5,2025,3,1,胜古南里,北京,朝阳,朝阳-安贞-樱花园西街
61293,327,116.40800780988349,39.96855481771112,7.156116872237055,0,13,53.35,2,1,,3,26.675,6,4.800000000000001,0.8000000000000002,,10,2015,90000,900,2.5,20,0.5,2025,2,1,胜古南里,北京,朝阳,朝阳-安贞-樱花园西街
62533,356,116.40800780988349,39.96855481771112,7.156116872237055,0,13,56.93,3,1,,4,18.976666666666667,5,2.5,0.5,,10,2015,90000,900,2.5,20,0.5,2025,2,1,胜古南里,北京,朝阳,朝阳-安贞-樱花园西街
60198,335,116.40800780988349,39.96855481771112,7.156116872237055,0,13,55.65,3,1,,4,18.55,6,4.800000000000001,0.8000000000000002,,10,2015,90000,900,2.5,20,0.5,2025,2,1,胜古南里,北京,朝阳,朝阳-安贞-樱花园西街
64104,512,116.40800780988349,39.96855481771112,7.156116872237055,0,13,79.87,3,1,,4,26.623333333333335,6,3,0.5,,10,2015,90000,900,2.5,20,0.5,2024,12,4,胜古南里,北京,朝阳,朝阳-安贞-樱花园西街
70973,568,116.40800780988349,39.96855481771112,7.156116872237055,0,13,80.03,3,1,,4,26.676666666666666,6,3,0.5,,10,2015,90000,900,2.5,20,0.5,2024,12,4,胜古南里,北京,朝阳,朝阳-安贞-樱花园西街
60136,213,116.40800780988349,39.96855481771112,7.156116872237055,0,13,35.42,1,1,,2,35.42,6,3,0.5,5,10,2015,90000,900,2.5,20,0.5,2024,12,4,胜古南里,北京,朝阳,朝阳-安贞-樱花园西街
54937,316,116.40800780988349,39.96855481771112,7.156116872237055,0,13,57.52,2,1,,3,28.76,6,4.800000000000001,0.8000000000000002,,10,2015,90000,900,2.5,20,0.5,2024,12,4,胜古南里,北京,朝阳,朝阳-安贞-樱花园西街
52988,329,116.40800780988349,39.96855481771112,7.156116872237055,0,13,62.09,3,1,,4,20.69666666666667,5,,,,10,2015,90000,900,2.5,20,0.5,2024,11,4,胜古南里,北京,朝阳,朝阳-安贞-樱花园西街
53311,318,116.40800780988349,39.96855481771112,7.156116872237055,0,13,59.65,2,1,,3,29.825,5,2.5,0.5,,10,2015,90000,900,2.5,20,0.5,2024,11,4,胜古南里,北京,朝阳,朝阳-安贞-樱花园西街
60514,337,116.40800780988349,39.96855481771112,7.156116872237055,0,13,55.69,2,1,,3,27.845,6,,,,10,2015,90000,900,2.5,20,0.5,2024,11,4,胜古南里,北京,朝阳,朝阳-安贞-樱花园西街
